time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.993319,-2.4236,-4.0297,3.7533,6.017
10.015192,0.3024,-2.9592,7.8496,8.394
10.041894,5.4053,0.3698,3.8298,6.635
10.055945,4.4776,3.5381,-5.4955,7.923
10.076976,-0.0797,11.3808,0.0126,11.381
10.118931,-4.0044,2.1612,-0.7229,4.607
10.119614,-4.0044,2.1612,-0.7229,4.607
10.160496,-2.1381,1.7687,-1.3333,3.079
10.161091,-2.1381,1.7687,-1.3333,3.079
10.182155,-2.7113,2.5281,-2.3008,4.363
10.199782,-2.0759,1.7149,-2.1146,3.424
10.223058,-0.8308,0.0480,-1.3160,1.557
10.244939,0.4554,-0.5179,-0.8919,1.127
10.259863,0.6711,-0.7142,-0.6441,1.173
10.281068,0.8958,-1.5212,-0.4316,1.817
10.300910,0.2530,-2.1170,-0.6309,2.223
10.324683,0.2266,-2.1371,-0.4440,2.195
10.344201,0.4710,-1.8757,-0.8274,2.103
10.362242,0.7129,-1.7086,-0.1093,1.855
10.382932,1.8545,-1.7182,0.1525,2.533
10.403158,2.3181,-1.7141,0.2618,2.895
10.424563,2.7352,-1.5656,0.1592,3.156
10.453966,1.4828,-0.8353,1.5477,2.300
10.464661,1.0885,-0.7287,1.3361,1.871
10.485452,0.4825,-0.0484,1.8306,1.894
10.513881,-0.4963,-0.3964,2.9125,2.981
10.537305,-1.8312,-0.7513,2.3475,3.071
10.550136,-2.2842,-0.3869,0.6161,2.397
10.568213,-0.5968,-0.0968,0.5170,0.795
10.588443,1.6339,0.1590,1.6419,2.322
10.623727,4.2295,-0.2495,2.6397,4.992
10.648398,2.5757,0.0501,0.5338,2.631
10.653580,2.2439,0.3232,-0.0731,2.268
10.669282,1.1254,1.6224,-0.4404,2.023
10.689674,0.1779,3.5003,-0.1335,3.507
10.723304,0.5758,5.6800,-0.7581,5.759
10.749044,2.2522,4.9076,0.6266,5.436
10.763890,2.0187,4.2414,1.0517,4.814
10.774796,0.5944,3.0426,1.2604,3.347
10.792006,0.1639,1.8093,1.0469,2.097
10.823223,-0.2836,0.3812,2.5725,2.616
10.849149,0.4556,1.4997,3.1447,3.514
10.864523,1.3700,1.9756,3.4652,4.218
10.875458,1.4199,2.0074,3.5058,4.282
10.895194,1.2539,1.4278,2.2608,2.953
10.923438,1.1480,-1.4233,-2.0153,2.721
10.948089,-0.6448,-2.5276,-4.5144,5.214
10.963677,-1.6079,-1.7625,-4.1930,4.824
10.977485,-1.1492,-0.2052,-2.3123,2.590
